,Country_ID,Country,Total Population,Region,A/V & Photo Adj,Education Adj,Jewellery & Travel Goods Adj,Reading Materials Adj,Recreation - Other Adj,Garden & Pets Adj,Personal Care Adj,Recreational & Cultural Services Adj,Disposable Income Adj,Action Figure Toys Adj,Arts & Crafts Toys Adj,Baby Toys Adj,Construction Toys Adj,Dolls Adj,Dress-Up & Role Play Adj,Games & Puzzles Adj,Model Vehicles Adj,Other Toys & Games Adj,Outdoor Toys & Sports Adj,Plush Toys Adj,Pre-School Toys Adj,Remote Control Toys Adj,Ride-On Toy Vehicles Adj,Educational Toys Adj,Video Games Hardware Adj,Video Games Software Adj,Total Toys,BinIncome
82,84,South Africa,59392.3,Middle East and Africa,36.056161039955235,345.86343684282303,20.97681199601819,50.35889425995551,11.630997059663738,58.89932982333849,87.73069535575786,209.86844160681505,7.830377890362517,0.7829297737248767,0.4506289348768929,0.8374168218962915,1.6734305438396708,0.9115472694084735,0.3631690378120471,0.9702436174386241,0.368079887647239,0.1742182441532357,1.0464787148801744,0.42350233578726154,0.7663264242820851,0.5603045811961783,0.1655657944436119,0.3715876375295189,4.114590611914339,17.076194126922925,31.056214357753447,6-9K
83,85,South Korea,51744.9,Asia Pacific,326.0447478981629,1085.7280752668057,20.857091604940738,52.9871889218216,9.852808004487963,112.75500310381835,71.771698079734,864.3743176705242,2.6245539226431727,0.009953539228339428,0.000839426865428861,0.001472514166171298,0.008000347667159981,0.0020727747179863495,0.001925054347813114,0.001969604935643138,0.0006870169596945707,0.0009613547900162933,0.00036343900598176946,0.002316630567161214,0.0022884933537948835,0.001118454231311639,0.001390447293852834,0.0018617456177388706,0.009695614772481397,0.22154303897536454,0.26845949749594017,2-4K
84,86,Spain,47398.7,Western Europe,164.18875060567768,41.97724128861481,92.42869530176989,122.16228152530203,16.290882801989646,298.22899502869626,523.618439605587,630.0278277674282,28.11672050077323,4.244138903950249,1.6139683155867144,2.971248859849181,3.460010506617271,8.825839808546085,0.8403887307739102,6.779370179632213,2.5071011089614976,1.863623545230847,3.579563715179249,1.9269164203518945,2.6758821092842915,1.1427880230189156,2.250413337637249,1.8354933785103815,15.72476319674028,49.10472228141278,111.34623242128302,25-30K
85,87,Sri Lanka,21773.4,Asia Pacific,44.964483479893495,122.08970476528926,80.22784792998513,44.41837960850019,0.5985073478961828,9.37101973228623,536.6565896911574,10.986836195577135,10.406650466408834,,,,,,,,,,,,,,,,,,,9-12K
86,88,Sweden,10379.3,Western Europe,476.6731948117013,8.156531838283016,174.82896464378837,251.61532175492655,169.51024898333486,714.2406695844788,658.6098379379237,1232.1333633464508,29.4460006936884,3.188163854104717,2.2674063673938423,2.980144921316291,13.235478307785689,2.833436831876033,0.5813581753192325,7.013522544435035,2.2641218579287625,0.9656457827336403,4.270957141092892,1.3006657481718418,1.5251072282856704,0.9470335624315179,0.9590767638034795,1.0192927706632868,23.601390179579454,86.45595297633488,155.40875501325627,25-30K
87,89,Switzerland,8670.3,Western Europe,185.69138322780066,34.05565289237134,252.2508920211422,225.74452178964134,80.56762217517901,468.1394058924248,677.191624909697,784.1502810535023,46.18399489165207,1.3840351544929241,2.7680703089858483,7.014541805725503,14.920318370025994,4.7497570074643525,0.9226901029952829,8.54536856751313,2.10750807615968,2.044597387319093,6.699988361522565,2.72612984975879,4.665876089010237,3.564939034299956,1.8768355504108591,0.7758984957005787,19.093394063118296,41.164560731357724,125.02450895586082,40-54K
88,90,Taiwan,23561.2,Asia Pacific,501.7594203204443,878.2203655024223,728.2446381155276,179.19090295497267,28.638471587048056,324.43255310723856,1030.4773858625106,566.150097434582,33.13893208990869,9.02795525947148,0.5405703651124089,1.243168452393789,12.992042345385975,1.404622625103755,0.5838733492673019,1.6541166397710203,2.1092281354916533,1.12214951654369,0.8434044794671588,0.362196483361789,1.8273285763905938,1.9824737050515022,1.3352231405641248,0.3699394010583593,14.553817522257157,111.91670593568628,163.86881593237803,30-40K
89,91,Tanzania,63588.3,Middle East and Africa,0.038723058903119625,3.5512812214089435,7.97643182801218,3.6452661776367283,0.5136611415771155,4.499927538649808,30.949086079139352,14.704432381463334,2.0102569733054065,,,,,,,,,,,,,,,,,,,2-4K
90,92,Thailand,71601.1,Asia Pacific,93.37321633326862,143.42319228801418,29.57508101598066,56.080609562329805,46.29619284247495,91.74021069508707,254.66135762346292,92.77313244256489,10.018309541799404,2.7369225705564113,0.29573568003843514,0.9570383695222557,3.0392922268885068,1.1616441646846207,0.13058458599099734,0.33903110427074445,1.0487501821433842,0.29468821009733087,0.3720846001900343,2.5844575013512356,0.8890692088994907,0.5235021994541051,0.08146988430810885,0.45402002669418945,0.9914884920296846,44.119783075958324,60.01956208307786,9-12K
91,93,Tunisia,12177.1,Middle East and Africa,49.21533041528771,47.42508479030311,24.184740209080978,19.873368864507967,6.044132018296638,17.064818388614697,277.9479514827011,21.12982565635496,7.546246643289453,,,,,,,,,,,,,,,,,,,6-9K
92,94,Turkey,83614.4,Western Europe,181.25968732658492,249.40871428844792,385.76943684341455,183.33253602250332,35.29105034539506,192.25970646204482,528.1616563654107,346.89862033333975,21.877835875160258,0.8194760711073692,1.0079603513270443,3.206146309726555,3.858665493025125,4.2983026847050265,0.6472569318203564,2.6574369964982107,2.5813735433131137,0.6137698769589929,0.7931648137162979,0.5075680743986682,1.3744044088099658,0.309994450716623,0.6022886010065253,0.322910886163149,2.2694655466044127,41.64258787959969,67.51277291949712,20-25K
93,95,Turkmenistan,6341.9,Asia Pacific,9.520017660322617,48.95023573377063,11.106687270376387,4.493921380028068,0.8376827133824248,4.316529746605907,22.903230892950063,7.5687096926788495,1.9560285561109447,,,,,,,,,,,,,,,,,,,Under 2K
94,96,Uganda,45853.8,Middle East and Africa,0.1712546807983037,148.61963886939856,6.325643510597497,3.241467128784316,0.22557719401266021,2.5361681352985403,31.82022206386355,13.10568288644716,1.8636950835180608,,,,,,,,,,,,,,,,,,,Under 2K
95,97,Ukraine,41418.7,Eastern Europe,109.5069234090435,106.10344280884398,69.74383369664386,47.49010699572068,3.5029110403121377,22.80773338290836,164.65810687401574,79.21672489578042,10.20444871519386,2.7033137673438294,1.6646161409976605,2.7425148024796138,4.257595869052032,3.712415910210003,1.064398967263008,1.4070835128208543,1.2980475210524487,0.6391585993662257,0.8839703618367175,1.7829980749176435,1.5701182814650414,1.7349703166387027,1.094773279255635,0.9841796304619667,4.226183119042562,18.415919400179508,50.182257554383455,9-12K
96,98,United Arab Emirates,9341.1,Middle East and Africa,22.301247371099954,122.1386229575843,72.35375238072993,231.81034742842238,25.44960151666,91.253609415282,1227.327713983461,95.38491184121783,30.883694834460805,7.347781699838737,3.951257443886792,4.700633855658424,9.274749615822936,8.695686024908493,0.8515641042859464,7.741934228108232,5.576528362923969,3.0461664530457284,3.347863449992749,4.4670619870542785,4.403802939307323,4.622776566123709,2.574156635241518,1.3576364862615944,53.23978779995736,74.13473787883653,199.33412553125436,30-40K
97,99,United Kingdom,67264.6,Western Europe,515.8200386448232,753.8820037370538,301.6211881350454,283.6771284067484,332.97497601158074,1011.2069137618982,648.0696065559426,943.3045019222591,34.146139701587884,6.488235586453668,3.8653318387383555,4.60441726724437,14.329337316465763,6.341692785974027,2.4190181122653773,6.195149985494386,2.3085800597299957,2.2852181640013574,3.8271032820914925,3.8122366211732683,3.385351071949967,3.920550865006046,0.8431520549335865,1.8307231016442103,27.584027429414153,89.58012726711269,183.62025280969272,30-40K
98,100,Uruguay,3425.7,Latin America,134.29658191448516,430.2450201268368,11.383564743224387,10.865689161959963,3.053914242325234,16.396483993328907,517.0328211892964,323.8031618922708,14.852090757792597,,,,,,,,,,,,,,,,,,,12-15K
99,101,USA,331893.7,North America,1531.6837891168168,876.6327893539408,462.4658437324963,437.52442423583216,318.8713735753345,1196.6988225446883,8.45782851557592,79.50738444266945,53.58706778706555,6.6617715250394935,6.036571347994855,3.496601472097843,9.292734390559385,17.730074418405653,2.5691961010407853,12.463930469303875,3.4071149889256707,1.937367295613023,8.169483180910031,5.183888696893011,6.738000751445418,1.834623555674603,2.2968197347524217,2.1552081283856848,25.1707097784622,121.39609760595033,236.54019344145428,40-54K
100,102,Uzbekistan,34081.4,Asia Pacific,3.167942987923818,10.29311934395438,8.9190961261584,48.755145584979,22.17404022165578,0.8648590086038715,9.861284728257681,10.445907357423946,4.981777131681878,,,,,,,,,,,,,,,,,,,4-6K
101,103,Venezuela,28199.9,Latin America,34.7223090975932,55.68023208625437,5.8594763698195615,34.21970526736733,2.640799051156507,45.4353059469483,41.61136132184629,54.157741779252994,0.26076414395749004,,,,,,,,,,,,,,,,,,,Under 2K
102,104,Vietnam,97468.0,Asia Pacific,3.299470123565432,451.0344956976256,25.10659259744739,15.467974304093932,7.87890563478764,15.151733248412148,87.88421134134039,20.59230752674342,8.190931968098214,,,,,,,,,,,,,,,,,,,6-9K
