Country_ID,Geography,Category,Data Type,Unit,Current Constant,2021
78,Russia,Consumer Expenditure on Education,Socio-economic indicators,RUB million,Current Prices,476615.4
78,Russia,Consumer Expenditure on Personal Care,Socio-economic indicators,RUB million,Current Prices,2184196.1
78,Russia,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,RUB million,Current Prices,714340.2
78,Russia,Disposable Income,Socio-economic indicators,RUB million,Current Prices,71265180.6
78,Russia,Total Population,Socio-economic indicators,0,-,143759.4
79,Saudi Arabia,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,SAR million,Current Prices,12861.7
79,Saudi Arabia,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,SAR million,Current Prices,253.1
79,Saudi Arabia,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,SAR million,Current Prices,3277.3
79,Saudi Arabia,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,SAR million,Current Prices,8617.8
79,Saudi Arabia,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,SAR million,Current Prices,5331.5
79,Saudi Arabia,Consumer Expenditure on Education,Socio-economic indicators,SAR million,Current Prices,42552.4
79,Saudi Arabia,Consumer Expenditure on Personal Care,Socio-economic indicators,SAR million,Current Prices,14551.8
79,Saudi Arabia,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,SAR million,Current Prices,29827.1
79,Saudi Arabia,Disposable Income,Socio-economic indicators,SAR million,Current Prices,1293698.5
79,Saudi Arabia,Total Population,Socio-economic indicators,0,-,35950.4
80,Serbia,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,RSD million,Current Prices,27840.6
80,Serbia,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,RSD million,Current Prices,2873.7
80,Serbia,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,RSD million,Current Prices,3061
80,Serbia,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,RSD million,Current Prices,130416.8
80,Serbia,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,RSD million,Current Prices,23678.9
80,Serbia,Consumer Expenditure on Education,Socio-economic indicators,RSD million,Current Prices,46804.9
80,Serbia,Consumer Expenditure on Personal Care,Socio-economic indicators,RSD million,Current Prices,90352.6
80,Serbia,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,RSD million,Current Prices,14816.6
80,Serbia,Disposable Income,Socio-economic indicators,RSD million,Current Prices,3934308.3
80,Serbia,Total Population,Socio-economic indicators,0,-,6871.5
81,Singapore,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,SGD million,Current Prices,173.2
81,Singapore,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,SGD million,Current Prices,141.9
81,Singapore,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,SGD million,Current Prices,1256.3
81,Singapore,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,SGD million,Current Prices,3917.9
81,Singapore,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,SGD million,Current Prices,582.2
81,Singapore,Consumer Expenditure on Education,Socio-economic indicators,SGD million,Current Prices,7923.7
81,Singapore,Consumer Expenditure on Personal Care,Socio-economic indicators,SGD million,Current Prices,6941.2
81,Singapore,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,SGD million,Current Prices,2826.8
81,Singapore,Disposable Income,Socio-economic indicators,SGD million,Current Prices,232635.7
81,Singapore,Total Population,Socio-economic indicators,0,-,5453.6
82,Slovakia,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,EUR million,Current Prices,791.3
82,Slovakia,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,EUR million,Current Prices,15
82,Slovakia,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,EUR million,Current Prices,561.3
82,Slovakia,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,EUR million,Current Prices,1578.2
82,Slovakia,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,EUR million,Current Prices,964.8
82,Slovakia,Consumer Expenditure on Education,Socio-economic indicators,EUR million,Current Prices,678.2
82,Slovakia,Consumer Expenditure on Personal Care,Socio-economic indicators,EUR million,Current Prices,2265.8
82,Slovakia,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,EUR million,Current Prices,257.6
82,Slovakia,Disposable Income,Socio-economic indicators,EUR million,Current Prices,6185.2
82,Slovakia,Total Population,Socio-economic indicators,0,-,5449.3
83,Slovenia,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,EUR million,Current Prices,294.2
83,Slovenia,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,EUR million,Current Prices,62.1
83,Slovenia,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,EUR million,Current Prices,714.4
83,Slovenia,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,EUR million,Current Prices,834.4
83,Slovenia,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,EUR million,Current Prices,196
83,Slovenia,Consumer Expenditure on Education,Socio-economic indicators,EUR million,Current Prices,339.9
83,Slovenia,Consumer Expenditure on Personal Care,Socio-economic indicators,EUR million,Current Prices,759.1
83,Slovenia,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,EUR million,Current Prices,104.9
83,Slovenia,Disposable Income,Socio-economic indicators,EUR million,Current Prices,3546.3
83,Slovenia,Total Population,Socio-economic indicators,0,-,2109.0
84,South Africa,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,ZAR million,Current Prices,15418.5
84,South Africa,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,ZAR million,Current Prices,4973.7
84,South Africa,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,ZAR million,Current Prices,25186.8
84,South Africa,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,ZAR million,Current Prices,89744.9
84,South Africa,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,ZAR million,Current Prices,21534.7
84,South Africa,Consumer Expenditure on Education,Socio-economic indicators,ZAR million,Current Prices,147899.7
84,South Africa,Consumer Expenditure on Personal Care,Socio-economic indicators,ZAR million,Current Prices,37515.8
84,South Africa,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,ZAR million,Current Prices,8970.2
84,South Africa,Disposable Income,Socio-economic indicators,ZAR million,Current Prices,3348461.9
84,South Africa,Total Population,Socio-economic indicators,0,-,59392.3
85,South Korea,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,KRW million,Current Prices,13905204.2
85,South Korea,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,KRW million,Current Prices,420204
85,South Korea,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,KRW million,Current Prices,4808791.9
85,South Korea,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,KRW million,Current Prices,36863962.6
85,South Korea,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,KRW million,Current Prices,2259805.4
85,South Korea,Consumer Expenditure on Education,Socio-economic indicators,KRW million,Current Prices,46304290.1
85,South Korea,Consumer Expenditure on Personal Care,Socio-economic indicators,KRW million,Current Prices,3060929.9
85,South Korea,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,KRW million,Current Prices,889516.3
85,South Korea,Disposable Income,Socio-economic indicators,KRW million,Current Prices,111932360.4
85,South Korea,Total Population,Socio-economic indicators,0,-,51744.9
86,Spain,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,EUR million,Current Prices,4669.4
86,Spain,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,EUR million,Current Prices,463.3
86,Spain,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,EUR million,Current Prices,8481.4
86,Spain,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,EUR million,Current Prices,17917.5
86,Spain,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,EUR million,Current Prices,3474.2
86,Spain,Consumer Expenditure on Education,Socio-economic indicators,EUR million,Current Prices,1193.8
86,Spain,Consumer Expenditure on Personal Care,Socio-economic indicators,EUR million,Current Prices,14891.3
86,Spain,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,EUR million,Current Prices,2628.6
86,Spain,Disposable Income,Socio-economic indicators,EUR million,Current Prices,799617.6
86,Spain,Total Population,Socio-economic indicators,0,-,47398.7
87,Sri Lanka,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,LKR million,Current Prices,52769.7
87,Sri Lanka,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,LKR million,Current Prices,702.4
87,Sri Lanka,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,LKR million,Current Prices,10997.7
87,Sri Lanka,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,LKR million,Current Prices,12894
87,Sri Lanka,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,LKR million,Current Prices,52128.8
87,Sri Lanka,Consumer Expenditure on Education,Socio-economic indicators,LKR million,Current Prices,143282.8
87,Sri Lanka,Consumer Expenditure on Personal Care,Socio-economic indicators,LKR million,Current Prices,629812.8
87,Sri Lanka,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,LKR million,Current Prices,94154.3
87,Sri Lanka,Disposable Income,Socio-economic indicators,LKR million,Current Prices,12213102
87,Sri Lanka,Total Population,Socio-economic indicators,0,-,21773.4
88,Sweden,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,SEK million,Current Prices,43538.3
88,Sweden,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,SEK million,Current Prices,15482.7
88,Sweden,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,SEK million,Current Prices,65237.2
88,Sweden,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,SEK million,Current Prices,112540.4
88,Sweden,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,SEK million,Current Prices,22982
88,Sweden,Consumer Expenditure on Education,Socio-economic indicators,SEK million,Current Prices,745
88,Sweden,Consumer Expenditure on Personal Care,Socio-economic indicators,SEK million,Current Prices,60156
88,Sweden,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,SEK million,Current Prices,15968.5
88,Sweden,Disposable Income,Socio-economic indicators,SEK million,Current Prices,2689534.1
88,Sweden,Total Population,Socio-economic indicators,0,-,10379.3
89,Switzerland,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,CHF million,Current Prices,1771
89,Switzerland,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,CHF million,Current Prices,768.4
89,Switzerland,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,CHF million,Current Prices,4464.8
89,Switzerland,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,CHF million,Current Prices,7478.7
89,Switzerland,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,CHF million,Current Prices,2153
89,Switzerland,Consumer Expenditure on Education,Socio-economic indicators,CHF million,Current Prices,324.8
89,Switzerland,Consumer Expenditure on Personal Care,Socio-economic indicators,CHF million,Current Prices,6458.6
89,Switzerland,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,CHF million,Current Prices,2405.8
89,Switzerland,Disposable Income,Socio-economic indicators,CHF million,Current Prices,440472
89,Switzerland,Total Population,Socio-economic indicators,0,-,8670.3
90,Taiwan,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,TWD million,Current Prices,174966.4
90,Taiwan,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,TWD million,Current Prices,9986.4
90,Taiwan,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,TWD million,Current Prices,113131.5
90,Taiwan,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,TWD million,Current Prices,197419.8
90,Taiwan,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,TWD million,Current Prices,62484.9
90,Taiwan,Consumer Expenditure on Education,Socio-economic indicators,TWD million,Current Prices,306240.5
90,Taiwan,Consumer Expenditure on Personal Care,Socio-economic indicators,TWD million,Current Prices,359333.4
90,Taiwan,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,TWD million,Current Prices,253943.1
90,Taiwan,Disposable Income,Socio-economic indicators,TWD million,Current Prices,11555736.5
90,Taiwan,Total Population,Socio-economic indicators,0,-,23561.2
91,Tanzania,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,TZS million,Current Prices,2144.2
91,Tanzania,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,TZS million,Current Prices,28442.8
91,Tanzania,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,TZS million,Current Prices,249173.1
91,Tanzania,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,TZS million,Current Prices,814224
91,Tanzania,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,TZS million,Current Prices,201848.2
91,Tanzania,Consumer Expenditure on Education,Socio-economic indicators,TZS million,Current Prices,196644
91,Tanzania,Consumer Expenditure on Personal Care,Socio-economic indicators,TZS million,Current Prices,1713734.2
91,Tanzania,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,TZS million,Current Prices,441676.5
91,Tanzania,Disposable Income,Socio-economic indicators,TZS million,Current Prices,111313339.5
91,Tanzania,Total Population,Socio-economic indicators,0,-,63588.3
92,Thailand,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,THB million,Current Prices,80227.5
92,Thailand,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,THB million,Current Prices,39778.3
92,Thailand,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,THB million,Current Prices,78824.4
92,Thailand,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,THB million,Current Prices,79711.9
92,Thailand,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,THB million,Current Prices,48185.2
92,Thailand,Consumer Expenditure on Education,Socio-economic indicators,THB million,Current Prices,123231.1
92,Thailand,Consumer Expenditure on Personal Care,Socio-economic indicators,THB million,Current Prices,218808.4
92,Thailand,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,THB million,Current Prices,25411.3
92,Thailand,Disposable Income,Socio-economic indicators,THB million,Current Prices,8607863.8
92,Thailand,Total Population,Socio-economic indicators,0,-,71601.1
93,Tunisia,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,TND million,Current Prices,599.3
93,Tunisia,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,TND million,Current Prices,73.6
93,Tunisia,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,TND million,Current Prices,207.8
93,Tunisia,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,TND million,Current Prices,257.3
93,Tunisia,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,TND million,Current Prices,242
93,Tunisia,Consumer Expenditure on Education,Socio-economic indicators,TND million,Current Prices,577.5
93,Tunisia,Consumer Expenditure on Personal Care,Socio-economic indicators,TND million,Current Prices,3384.6
93,Tunisia,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,TND million,Current Prices,294.5
93,Tunisia,Disposable Income,Socio-economic indicators,TND million,Current Prices,91891.4
93,Tunisia,Total Population,Socio-economic indicators,0,-,12177.1
94,Turkey,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,TRY million,Current Prices,37889.8
94,Turkey,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,TRY million,Current Prices,7377.1
94,Turkey,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,TRY million,Current Prices,40189.2
94,Turkey,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,TRY million,Current Prices,72514.3
94,Turkey,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,TRY million,Current Prices,38323.1
94,Turkey,Consumer Expenditure on Education,Socio-economic indicators,TRY million,Current Prices,52135.4
94,Turkey,Consumer Expenditure on Personal Care,Socio-economic indicators,TRY million,Current Prices,110404.8
94,Turkey,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,TRY million,Current Prices,80639.7
94,Turkey,Disposable Income,Socio-economic indicators,TRY million,Current Prices,4573255.3
94,Turkey,Total Population,Socio-economic indicators,0,-,83614.4
95,Turkmenistan,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,TMT million,Current Prices,96.6
95,Turkmenistan,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,TMT million,Current Prices,8.5
95,Turkmenistan,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,TMT million,Current Prices,43.8
95,Turkmenistan,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,TMT million,Current Prices,76.8
95,Turkmenistan,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,TMT million,Current Prices,45.6
95,Turkmenistan,Consumer Expenditure on Education,Socio-economic indicators,TMT million,Current Prices,496.7
95,Turkmenistan,Consumer Expenditure on Personal Care,Socio-economic indicators,TMT million,Current Prices,232.4
95,Turkmenistan,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,TMT million,Current Prices,112.7
95,Turkmenistan,Disposable Income,Socio-economic indicators,TMT million,Current Prices,19847.9
95,Turkmenistan,Total Population,Socio-economic indicators,0,-,6341.9
96,Uganda,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,UGX million,Current Prices,10175.5
96,Uganda,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,UGX million,Current Prices,13403.2
96,Uganda,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,UGX million,Current Prices,150692.4
96,Uganda,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,UGX million,Current Prices,778705
96,Uganda,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,UGX million,Current Prices,192599.4
96,Uganda,Consumer Expenditure on Education,Socio-economic indicators,UGX million,Current Prices,8830585.7
96,Uganda,Consumer Expenditure on Personal Care,Socio-economic indicators,UGX million,Current Prices,1890673.4
96,Uganda,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,UGX million,Current Prices,375853
96,Uganda,Disposable Income,Socio-economic indicators,UGX million,Current Prices,110735830.6
96,Uganda,Total Population,Socio-economic indicators,0,-,45853.8
97,Ukraine,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,UAH million,Current Prices,42181.4
97,Ukraine,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,UAH million,Current Prices,1349.3
97,Ukraine,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,UAH million,Current Prices,8785.4
97,Ukraine,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,UAH million,Current Prices,30513.8
97,Ukraine,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,UAH million,Current Prices,18292.9
97,Ukraine,Consumer Expenditure on Education,Socio-economic indicators,UAH million,Current Prices,40870.4
97,Ukraine,Consumer Expenditure on Personal Care,Socio-economic indicators,UAH million,Current Prices,63425.3
97,Ukraine,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,UAH million,Current Prices,26864.9
97,Ukraine,Disposable Income,Socio-economic indicators,UAH million,Current Prices,3930691.5
97,Ukraine,Total Population,Socio-economic indicators,0,-,41418.7
98,United Arab Emirates,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,AED million,Current Prices,458.3
98,United Arab Emirates,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,AED million,Current Prices,523
98,United Arab Emirates,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,AED million,Current Prices,1875.3
98,United Arab Emirates,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,AED million,Current Prices,1960.2
98,United Arab Emirates,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,AED million,Current Prices,4763.8
98,United Arab Emirates,Consumer Expenditure on Education,Socio-economic indicators,AED million,Current Prices,2510
98,United Arab Emirates,Consumer Expenditure on Personal Care,Socio-economic indicators,AED million,Current Prices,25222.1
98,United Arab Emirates,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,AED million,Current Prices,1486.9
98,United Arab Emirates,Disposable Income,Socio-economic indicators,AED million,Current Prices,634672.9
98,United Arab Emirates,Total Population,Socio-economic indicators,0,-,9341.1
99,United Kingdom,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,GBP million,Current Prices,24287.5
99,United Kingdom,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,GBP million,Current Prices,15678.2
99,United Kingdom,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,GBP million,Current Prices,47612.9
99,United Kingdom,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,GBP million,Current Prices,44415.7
99,United Kingdom,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,GBP million,Current Prices,13357
99,United Kingdom,Consumer Expenditure on Education,Socio-economic indicators,GBP million,Current Prices,35496.7
99,United Kingdom,Consumer Expenditure on Personal Care,Socio-economic indicators,GBP million,Current Prices,30514.5
99,United Kingdom,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,GBP million,Current Prices,14201.9
99,United Kingdom,Disposable Income,Socio-economic indicators,GBP million,Current Prices,1607778.5
99,United Kingdom,Total Population,Socio-economic indicators,0,-,67264.6
100,Uruguay,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,UYU million,Current Prices,13847.8
100,Uruguay,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,UYU million,Current Prices,314.9
100,Uruguay,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,UYU million,Current Prices,1690.7
100,Uruguay,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,UYU million,Current Prices,33388.5
100,Uruguay,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,UYU million,Current Prices,1120.4
100,Uruguay,Consumer Expenditure on Education,Socio-economic indicators,UYU million,Current Prices,44364.1
100,Uruguay,Consumer Expenditure on Personal Care,Socio-economic indicators,UYU million,Current Prices,53313.1
100,Uruguay,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,UYU million,Current Prices,1173.8
100,Uruguay,Disposable Income,Socio-economic indicators,UYU million,Current Prices,1531452.1
100,Uruguay,Total Population,Socio-economic indicators,0,-,3425.7
101,USA,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,USD million,Current Prices,508356.2
101,USA,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,USD million,Current Prices,105831.4
101,USA,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,USD million,Current Prices,397176.8
101,USA,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,USD million,Current Prices,26388
101,USA,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,USD million,Current Prices,145211.6
101,USA,Consumer Expenditure on Education,Socio-economic indicators,USD million,Current Prices,290948.9
101,USA,Consumer Expenditure on Personal Care,Socio-economic indicators,USD million,Current Prices,2807.1
101,USA,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,USD million,Current Prices,153489.5
101,USA,Disposable Income,Socio-economic indicators,USD million,Current Prices,17785210.2
101,USA,Total Population,Socio-economic indicators,0,-,331893.7
102,Uzbekistan,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,UZS million,Current Prices,267328.6
102,Uzbekistan,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,UZS million,Current Prices,1871168.5
102,Uzbekistan,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,UZS million,Current Prices,72981.6
102,Uzbekistan,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,UZS million,Current Prices,881483.6
102,Uzbekistan,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,UZS million,Current Prices,4114229.6
102,Uzbekistan,Consumer Expenditure on Education,Socio-economic indicators,UZS million,Current Prices,868590.5
102,Uzbekistan,Consumer Expenditure on Personal Care,Socio-economic indicators,UZS million,Current Prices,832149.9
102,Uzbekistan,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,UZS million,Current Prices,752642.8
102,Uzbekistan,Disposable Income,Socio-economic indicators,UZS million,Current Prices,420389985.3
102,Uzbekistan,Total Population,Socio-economic indicators,0,-,34081.4
103,Venezuela,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,VES million,Current Prices,341682299.5
103,Venezuela,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,VES million,Current Prices,25986586.6
103,Venezuela,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,VES million,Current Prices,447102748
103,Venezuela,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,VES million,Current Prices,532935228.9
103,Venezuela,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,VES million,Current Prices,336736463.9
103,Venezuela,Consumer Expenditure on Education,Socio-economic indicators,VES million,Current Prices,547917181.5
103,Venezuela,Consumer Expenditure on Personal Care,Socio-economic indicators,VES million,Current Prices,409473505.4
103,Venezuela,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,VES million,Current Prices,57659741.3
